NotUnrolled,Gamma,ASM,32x16,2425.0000
NotUnrolled,Gamma,ASM,32x16,2639.0000
NotUnrolled,Gamma,ASM,32x16,2452.0000
NotUnrolled,Gamma,ASM,32x16,2740.0000
NotUnrolled,Gamma,ASM,32x16,2440.0000
NotUnrolled,Gamma,ASM,32x16,2456.0000
NotUnrolled,Gamma,ASM,32x16,2411.0000
NotUnrolled,Gamma,ASM,32x16,2545.0000
NotUnrolled,Gamma,ASM,32x16,2440.0000
NotUnrolled,Gamma,ASM,32x16,2450.0000
NotUnrolled,Gamma,ASM,32x16,2554.0000
NotUnrolled,Gamma,ASM,32x16,2782.0000
NotUnrolled,Gamma,ASM,32x16,2408.0000
NotUnrolled,Gamma,ASM,32x16,2496.0000
NotUnrolled,Gamma,ASM,32x16,2430.0000
NotUnrolled,Gamma,ASM,32x16,2374.0000
NotUnrolled,Gamma,ASM,32x16,2512.0000
NotUnrolled,Gamma,ASM,32x16,2489.0000
NotUnrolled,Gamma,ASM,32x16,2417.0000
NotUnrolled,Gamma,ASM,32x16,2442.0000
NotUnrolled,Gamma,ASM,32x16,2472.0000
NotUnrolled,Gamma,ASM,32x16,2494.0000
NotUnrolled,Gamma,ASM,32x16,2563.0000
NotUnrolled,Gamma,ASM,32x16,2556.0000
NotUnrolled,Gamma,ASM,32x16,2468.0000
NotUnrolled,Gamma,ASM,32x16,2515.0000
NotUnrolled,Gamma,ASM,32x16,2483.0000
NotUnrolled,Gamma,ASM,32x16,2450.0000
NotUnrolled,Gamma,ASM,32x16,2363.0000
NotUnrolled,Gamma,ASM,32x16,2495.0000
NotUnrolled,Gamma,ASM,64x32,9148.0000
NotUnrolled,Gamma,ASM,64x32,8820.0000
NotUnrolled,Gamma,ASM,64x32,8706.0000
NotUnrolled,Gamma,ASM,64x32,8732.0000
NotUnrolled,Gamma,ASM,64x32,8728.0000
NotUnrolled,Gamma,ASM,64x32,8678.0000
NotUnrolled,Gamma,ASM,64x32,8971.0000
NotUnrolled,Gamma,ASM,64x32,8929.0000
NotUnrolled,Gamma,ASM,64x32,8776.0000
NotUnrolled,Gamma,ASM,64x32,8776.0000
NotUnrolled,Gamma,ASM,64x32,8780.0000
NotUnrolled,Gamma,ASM,64x32,8716.0000
NotUnrolled,Gamma,ASM,64x32,8811.0000
NotUnrolled,Gamma,ASM,64x32,9380.0000
NotUnrolled,Gamma,ASM,64x32,8711.0000
NotUnrolled,Gamma,ASM,64x32,8787.0000
NotUnrolled,Gamma,ASM,64x32,8909.0000
NotUnrolled,Gamma,ASM,64x32,9259.0000
NotUnrolled,Gamma,ASM,64x32,8834.0000
NotUnrolled,Gamma,ASM,64x32,8730.0000
NotUnrolled,Gamma,ASM,64x32,8792.0000
NotUnrolled,Gamma,ASM,64x32,8948.0000
NotUnrolled,Gamma,ASM,64x32,8925.0000
NotUnrolled,Gamma,ASM,64x32,8820.0000
NotUnrolled,Gamma,ASM,64x32,8845.0000
NotUnrolled,Gamma,ASM,64x32,8815.0000
NotUnrolled,Gamma,ASM,64x32,8915.0000
NotUnrolled,Gamma,ASM,64x32,8841.0000
NotUnrolled,Gamma,ASM,64x32,8919.0000
NotUnrolled,Gamma,ASM,64x32,8707.0000
NotUnrolled,Gamma,ASM,128x64,37205.0000
NotUnrolled,Gamma,ASM,128x64,37207.0000
NotUnrolled,Gamma,ASM,128x64,38794.0000
NotUnrolled,Gamma,ASM,128x64,38968.0000
NotUnrolled,Gamma,ASM,128x64,37222.0000
NotUnrolled,Gamma,ASM,128x64,37285.0000
NotUnrolled,Gamma,ASM,128x64,38881.0000
NotUnrolled,Gamma,ASM,128x64,38989.0000
NotUnrolled,Gamma,ASM,128x64,39085.0000
NotUnrolled,Gamma,ASM,128x64,57107.0000
NotUnrolled,Gamma,ASM,128x64,37253.0000
NotUnrolled,Gamma,ASM,128x64,38987.0000
NotUnrolled,Gamma,ASM,128x64,38825.0000
NotUnrolled,Gamma,ASM,128x64,38906.0000
NotUnrolled,Gamma,ASM,128x64,38947.0000
NotUnrolled,Gamma,ASM,128x64,38860.0000
NotUnrolled,Gamma,ASM,128x64,38900.0000
NotUnrolled,Gamma,ASM,128x64,38854.0000
NotUnrolled,Gamma,ASM,128x64,38744.0000
NotUnrolled,Gamma,ASM,128x64,57597.0000
NotUnrolled,Gamma,ASM,128x64,37432.0000
NotUnrolled,Gamma,ASM,128x64,37219.0000
NotUnrolled,Gamma,ASM,128x64,57398.0000
NotUnrolled,Gamma,ASM,128x64,38822.0000
NotUnrolled,Gamma,ASM,128x64,37285.0000
NotUnrolled,Gamma,ASM,128x64,61081.0000
NotUnrolled,Gamma,ASM,128x64,37388.0000
NotUnrolled,Gamma,ASM,128x64,37698.0000
NotUnrolled,Gamma,ASM,128x64,38860.0000
NotUnrolled,Gamma,ASM,128x64,57362.0000
NotUnrolled,Gamma,ASM,256x128,143834.0000
NotUnrolled,Gamma,ASM,256x128,135494.0000
NotUnrolled,Gamma,ASM,256x128,138729.0000
NotUnrolled,Gamma,ASM,256x128,142130.0000
NotUnrolled,Gamma,ASM,256x128,139055.0000
NotUnrolled,Gamma,ASM,256x128,138689.0000
NotUnrolled,Gamma,ASM,256x128,143832.0000
NotUnrolled,Gamma,ASM,256x128,143910.0000
NotUnrolled,Gamma,ASM,256x128,142299.0000
NotUnrolled,Gamma,ASM,256x128,138853.0000
NotUnrolled,Gamma,ASM,256x128,138938.0000
NotUnrolled,Gamma,ASM,256x128,138582.0000
NotUnrolled,Gamma,ASM,256x128,138626.0000
NotUnrolled,Gamma,ASM,256x128,142350.0000
NotUnrolled,Gamma,ASM,256x128,138880.0000
NotUnrolled,Gamma,ASM,256x128,138753.0000
NotUnrolled,Gamma,ASM,256x128,142686.0000
NotUnrolled,Gamma,ASM,256x128,138673.0000
NotUnrolled,Gamma,ASM,256x128,139839.0000
NotUnrolled,Gamma,ASM,256x128,139028.0000
NotUnrolled,Gamma,ASM,256x128,140086.0000
NotUnrolled,Gamma,ASM,256x128,139586.0000
NotUnrolled,Gamma,ASM,256x128,140584.0000
NotUnrolled,Gamma,ASM,256x128,138797.0000
NotUnrolled,Gamma,ASM,256x128,139700.0000
NotUnrolled,Gamma,ASM,256x128,140062.0000
NotUnrolled,Gamma,ASM,256x128,135119.0000
NotUnrolled,Gamma,ASM,256x128,139439.0000
NotUnrolled,Gamma,ASM,256x128,139004.0000
NotUnrolled,Gamma,ASM,256x128,139789.0000
NotUnrolled,Gamma,ASM,400x300,535889.0000
NotUnrolled,Gamma,ASM,400x300,529196.0000
NotUnrolled,Gamma,ASM,400x300,522483.0000
NotUnrolled,Gamma,ASM,400x300,518326.0000
NotUnrolled,Gamma,ASM,400x300,520124.0000
NotUnrolled,Gamma,ASM,400x300,537294.0000
NotUnrolled,Gamma,ASM,400x300,526509.0000
NotUnrolled,Gamma,ASM,400x300,519731.0000
NotUnrolled,Gamma,ASM,400x300,528083.0000
NotUnrolled,Gamma,ASM,400x300,521258.0000
NotUnrolled,Gamma,ASM,400x300,524332.0000
NotUnrolled,Gamma,ASM,400x300,515966.0000
NotUnrolled,Gamma,ASM,400x300,520219.0000
NotUnrolled,Gamma,ASM,400x300,520635.0000
NotUnrolled,Gamma,ASM,400x300,515961.0000
NotUnrolled,Gamma,ASM,400x300,520800.0000
NotUnrolled,Gamma,ASM,400x300,504726.0000
NotUnrolled,Gamma,ASM,400x300,543520.0000
NotUnrolled,Gamma,ASM,400x300,527003.0000
NotUnrolled,Gamma,ASM,400x300,520082.0000
NotUnrolled,Gamma,ASM,400x300,515492.0000
NotUnrolled,Gamma,ASM,400x300,533398.0000
NotUnrolled,Gamma,ASM,400x300,517705.0000
NotUnrolled,Gamma,ASM,400x300,527253.0000
NotUnrolled,Gamma,ASM,400x300,503599.0000
NotUnrolled,Gamma,ASM,400x300,520693.0000
NotUnrolled,Gamma,ASM,400x300,533711.0000
NotUnrolled,Gamma,ASM,400x300,521514.0000
NotUnrolled,Gamma,ASM,400x300,520032.0000
NotUnrolled,Gamma,ASM,400x300,514618.0000
NotUnrolled,Gamma,ASM,512x256,560346.0000
NotUnrolled,Gamma,ASM,512x256,564181.0000
NotUnrolled,Gamma,ASM,512x256,558871.0000
NotUnrolled,Gamma,ASM,512x256,557053.0000
NotUnrolled,Gamma,ASM,512x256,580503.0000
NotUnrolled,Gamma,ASM,512x256,560006.0000
NotUnrolled,Gamma,ASM,512x256,553325.0000
NotUnrolled,Gamma,ASM,512x256,559970.0000
NotUnrolled,Gamma,ASM,512x256,557894.0000
NotUnrolled,Gamma,ASM,512x256,554404.0000
NotUnrolled,Gamma,ASM,512x256,560310.0000
NotUnrolled,Gamma,ASM,512x256,554432.0000
NotUnrolled,Gamma,ASM,512x256,555353.0000
NotUnrolled,Gamma,ASM,512x256,555190.0000
NotUnrolled,Gamma,ASM,512x256,553161.0000
NotUnrolled,Gamma,ASM,512x256,553127.0000
NotUnrolled,Gamma,ASM,512x256,585001.0000
NotUnrolled,Gamma,ASM,512x256,578592.0000
NotUnrolled,Gamma,ASM,512x256,576995.0000
NotUnrolled,Gamma,ASM,512x256,554814.0000
NotUnrolled,Gamma,ASM,512x256,555876.0000
NotUnrolled,Gamma,ASM,512x256,566843.0000
NotUnrolled,Gamma,ASM,512x256,578620.0000
NotUnrolled,Gamma,ASM,512x256,569858.0000
NotUnrolled,Gamma,ASM,512x256,563890.0000
NotUnrolled,Gamma,ASM,512x256,567455.0000
NotUnrolled,Gamma,ASM,512x256,639245.0000
NotUnrolled,Gamma,ASM,512x256,585184.0000
NotUnrolled,Gamma,ASM,512x256,565914.0000
NotUnrolled,Gamma,ASM,512x256,569314.0000
NotUnrolled,Gamma,ASM,800x600,2140113.0000
NotUnrolled,Gamma,ASM,800x600,2212932.0000
NotUnrolled,Gamma,ASM,800x600,2152580.0000
NotUnrolled,Gamma,ASM,800x600,3504675.0000
NotUnrolled,Gamma,ASM,800x600,3318050.0000
NotUnrolled,Gamma,ASM,800x600,2153387.0000
NotUnrolled,Gamma,ASM,800x600,2149563.0000
NotUnrolled,Gamma,ASM,800x600,2146637.0000
NotUnrolled,Gamma,ASM,800x600,2173184.0000
NotUnrolled,Gamma,ASM,800x600,2171008.0000
NotUnrolled,Gamma,ASM,800x600,2153995.0000
NotUnrolled,Gamma,ASM,800x600,3835584.0000
NotUnrolled,Gamma,ASM,800x600,2146922.0000
NotUnrolled,Gamma,ASM,800x600,2155194.0000
NotUnrolled,Gamma,ASM,800x600,2148324.0000
NotUnrolled,Gamma,ASM,800x600,2143774.0000
NotUnrolled,Gamma,ASM,800x600,2169495.0000
NotUnrolled,Gamma,ASM,800x600,2135457.0000
NotUnrolled,Gamma,ASM,800x600,2250960.0000
NotUnrolled,Gamma,ASM,800x600,2204264.0000
NotUnrolled,Gamma,ASM,800x600,2126526.0000
NotUnrolled,Gamma,ASM,800x600,3399762.0000
NotUnrolled,Gamma,ASM,800x600,2164370.0000
NotUnrolled,Gamma,ASM,800x600,2072481.0000
NotUnrolled,Gamma,ASM,800x600,2136189.0000
NotUnrolled,Gamma,ASM,800x600,2147924.0000
NotUnrolled,Gamma,ASM,800x600,2144066.0000
NotUnrolled,Gamma,ASM,800x600,2199529.0000
NotUnrolled,Gamma,ASM,800x600,2147548.0000
NotUnrolled,Gamma,ASM,800x600,2224908.0000
NotUnrolled,Gamma,ASM,1600x1200,13271640.0000
NotUnrolled,Gamma,ASM,1600x1200,8629921.0000
NotUnrolled,Gamma,ASM,1600x1200,8628955.0000
NotUnrolled,Gamma,ASM,1600x1200,8621315.0000
NotUnrolled,Gamma,ASM,1600x1200,11422594.0000
NotUnrolled,Gamma,ASM,1600x1200,8633555.0000
NotUnrolled,Gamma,ASM,1600x1200,8485346.0000
NotUnrolled,Gamma,ASM,1600x1200,8600455.0000
NotUnrolled,Gamma,ASM,1600x1200,8405673.0000
NotUnrolled,Gamma,ASM,1600x1200,8672795.0000
NotUnrolled,Gamma,ASM,1600x1200,8920098.0000
NotUnrolled,Gamma,ASM,1600x1200,8666611.0000
NotUnrolled,Gamma,ASM,1600x1200,8764933.0000
NotUnrolled,Gamma,ASM,1600x1200,8619769.0000
NotUnrolled,Gamma,ASM,1600x1200,8535474.0000
NotUnrolled,Gamma,ASM,1600x1200,8601549.0000
NotUnrolled,Gamma,ASM,1600x1200,8609960.0000
NotUnrolled,Gamma,ASM,1600x1200,14622385.0000
NotUnrolled,Gamma,ASM,1600x1200,8619685.0000
NotUnrolled,Gamma,ASM,1600x1200,14785955.0000
NotUnrolled,Gamma,ASM,1600x1200,8594536.0000
NotUnrolled,Gamma,ASM,1600x1200,8620611.0000
NotUnrolled,Gamma,ASM,1600x1200,8728754.0000
NotUnrolled,Gamma,ASM,1600x1200,8744104.0000
NotUnrolled,Gamma,ASM,1600x1200,9794899.0000
NotUnrolled,Gamma,ASM,1600x1200,13974983.0000
NotUnrolled,Gamma,ASM,1600x1200,10182202.0000
NotUnrolled,Gamma,ASM,1600x1200,8716058.0000
NotUnrolled,Gamma,ASM,1600x1200,10214514.0000
NotUnrolled,Gamma,ASM,1600x1200,8579550.0000
Unrolled,Gamma,ASM,32x16,3544.0000
Unrolled,Gamma,ASM,32x16,3047.0000
Unrolled,Gamma,ASM,32x16,3007.0000
Unrolled,Gamma,ASM,32x16,3025.0000
Unrolled,Gamma,ASM,32x16,2918.0000
Unrolled,Gamma,ASM,32x16,2933.0000
Unrolled,Gamma,ASM,32x16,2963.0000
Unrolled,Gamma,ASM,32x16,3023.0000
Unrolled,Gamma,ASM,32x16,2989.0000
Unrolled,Gamma,ASM,32x16,2691.0000
Unrolled,Gamma,ASM,32x16,2645.0000
Unrolled,Gamma,ASM,32x16,2774.0000
Unrolled,Gamma,ASM,32x16,2717.0000
Unrolled,Gamma,ASM,32x16,2677.0000
Unrolled,Gamma,ASM,32x16,2647.0000
Unrolled,Gamma,ASM,32x16,2671.0000
Unrolled,Gamma,ASM,32x16,2681.0000
Unrolled,Gamma,ASM,32x16,2498.0000
Unrolled,Gamma,ASM,32x16,2512.0000
Unrolled,Gamma,ASM,32x16,2394.0000
Unrolled,Gamma,ASM,32x16,2533.0000
Unrolled,Gamma,ASM,32x16,2486.0000
Unrolled,Gamma,ASM,32x16,2484.0000
Unrolled,Gamma,ASM,32x16,2363.0000
Unrolled,Gamma,ASM,32x16,2365.0000
Unrolled,Gamma,ASM,32x16,2462.0000
Unrolled,Gamma,ASM,32x16,2386.0000
Unrolled,Gamma,ASM,32x16,2272.0000
Unrolled,Gamma,ASM,32x16,2257.0000
Unrolled,Gamma,ASM,32x16,2203.0000
Unrolled,Gamma,ASM,64x32,8619.0000
Unrolled,Gamma,ASM,64x32,9120.0000
Unrolled,Gamma,ASM,64x32,9002.0000
Unrolled,Gamma,ASM,64x32,8492.0000
Unrolled,Gamma,ASM,64x32,9013.0000
Unrolled,Gamma,ASM,64x32,8967.0000
Unrolled,Gamma,ASM,64x32,8974.0000
Unrolled,Gamma,ASM,64x32,8735.0000
Unrolled,Gamma,ASM,64x32,8752.0000
Unrolled,Gamma,ASM,64x32,8723.0000
Unrolled,Gamma,ASM,64x32,8557.0000
Unrolled,Gamma,ASM,64x32,8599.0000
Unrolled,Gamma,ASM,64x32,8630.0000
Unrolled,Gamma,ASM,64x32,8774.0000
Unrolled,Gamma,ASM,64x32,8557.0000
Unrolled,Gamma,ASM,64x32,8513.0000
Unrolled,Gamma,ASM,64x32,8722.0000
Unrolled,Gamma,ASM,64x32,9104.0000
Unrolled,Gamma,ASM,64x32,8724.0000
Unrolled,Gamma,ASM,64x32,8555.0000
Unrolled,Gamma,ASM,64x32,8529.0000
Unrolled,Gamma,ASM,64x32,8601.0000
Unrolled,Gamma,ASM,64x32,8796.0000
Unrolled,Gamma,ASM,64x32,9009.0000
Unrolled,Gamma,ASM,64x32,8524.0000
Unrolled,Gamma,ASM,64x32,8818.0000
Unrolled,Gamma,ASM,64x32,8734.0000
Unrolled,Gamma,ASM,64x32,13858.0000
Unrolled,Gamma,ASM,64x32,15319.0000
Unrolled,Gamma,ASM,64x32,8438.0000
Unrolled,Gamma,ASM,128x64,36935.0000
Unrolled,Gamma,ASM,128x64,38513.0000
Unrolled,Gamma,ASM,128x64,38613.0000
Unrolled,Gamma,ASM,128x64,56694.0000
Unrolled,Gamma,ASM,128x64,38567.0000
Unrolled,Gamma,ASM,128x64,38733.0000
Unrolled,Gamma,ASM,128x64,38618.0000
Unrolled,Gamma,ASM,128x64,64976.0000
Unrolled,Gamma,ASM,128x64,38535.0000
Unrolled,Gamma,ASM,128x64,38413.0000
Unrolled,Gamma,ASM,128x64,38444.0000
Unrolled,Gamma,ASM,128x64,38478.0000
Unrolled,Gamma,ASM,128x64,46132.0000
Unrolled,Gamma,ASM,128x64,38476.0000
Unrolled,Gamma,ASM,128x64,38440.0000
Unrolled,Gamma,ASM,128x64,38667.0000
Unrolled,Gamma,ASM,128x64,38617.0000
Unrolled,Gamma,ASM,128x64,38705.0000
Unrolled,Gamma,ASM,128x64,37136.0000
Unrolled,Gamma,ASM,128x64,36912.0000
Unrolled,Gamma,ASM,128x64,37100.0000
Unrolled,Gamma,ASM,128x64,37088.0000
Unrolled,Gamma,ASM,128x64,38796.0000
Unrolled,Gamma,ASM,128x64,37118.0000
Unrolled,Gamma,ASM,128x64,38654.0000
Unrolled,Gamma,ASM,128x64,38632.0000
Unrolled,Gamma,ASM,128x64,46150.0000
Unrolled,Gamma,ASM,128x64,38532.0000
Unrolled,Gamma,ASM,128x64,38333.0000
Unrolled,Gamma,ASM,128x64,38433.0000
Unrolled,Gamma,ASM,256x128,137160.0000
Unrolled,Gamma,ASM,256x128,238615.0000
Unrolled,Gamma,ASM,256x128,159685.0000
Unrolled,Gamma,ASM,256x128,149971.0000
Unrolled,Gamma,ASM,256x128,138676.0000
Unrolled,Gamma,ASM,256x128,139467.0000
Unrolled,Gamma,ASM,256x128,138254.0000
Unrolled,Gamma,ASM,256x128,141901.0000
Unrolled,Gamma,ASM,256x128,139057.0000
Unrolled,Gamma,ASM,256x128,138254.0000
Unrolled,Gamma,ASM,256x128,136988.0000
Unrolled,Gamma,ASM,256x128,136671.0000
Unrolled,Gamma,ASM,256x128,137331.0000
Unrolled,Gamma,ASM,256x128,137049.0000
Unrolled,Gamma,ASM,256x128,136865.0000
Unrolled,Gamma,ASM,256x128,136719.0000
Unrolled,Gamma,ASM,256x128,136939.0000
Unrolled,Gamma,ASM,256x128,137047.0000
Unrolled,Gamma,ASM,256x128,136733.0000
Unrolled,Gamma,ASM,256x128,138370.0000
Unrolled,Gamma,ASM,256x128,138821.0000
Unrolled,Gamma,ASM,256x128,136975.0000
Unrolled,Gamma,ASM,256x128,146898.0000
Unrolled,Gamma,ASM,256x128,183637.0000
Unrolled,Gamma,ASM,256x128,137210.0000
Unrolled,Gamma,ASM,256x128,136776.0000
Unrolled,Gamma,ASM,256x128,163587.0000
Unrolled,Gamma,ASM,256x128,150095.0000
Unrolled,Gamma,ASM,256x128,138858.0000
Unrolled,Gamma,ASM,256x128,138015.0000
Unrolled,Gamma,ASM,400x300,516973.0000
Unrolled,Gamma,ASM,400x300,521617.0000
Unrolled,Gamma,ASM,400x300,514484.0000
Unrolled,Gamma,ASM,400x300,518929.0000
Unrolled,Gamma,ASM,400x300,523524.0000
Unrolled,Gamma,ASM,400x300,522900.0000
Unrolled,Gamma,ASM,400x300,515274.0000
Unrolled,Gamma,ASM,400x300,512414.0000
Unrolled,Gamma,ASM,400x300,507858.0000
Unrolled,Gamma,ASM,400x300,551523.0000
Unrolled,Gamma,ASM,400x300,516126.0000
Unrolled,Gamma,ASM,400x300,519629.0000
Unrolled,Gamma,ASM,400x300,505295.0000
Unrolled,Gamma,ASM,400x300,507594.0000
Unrolled,Gamma,ASM,400x300,504772.0000
Unrolled,Gamma,ASM,400x300,502523.0000
Unrolled,Gamma,ASM,400x300,505106.0000
Unrolled,Gamma,ASM,400x300,506220.0000
Unrolled,Gamma,ASM,400x300,503115.0000
Unrolled,Gamma,ASM,400x300,520132.0000
Unrolled,Gamma,ASM,400x300,544063.0000
Unrolled,Gamma,ASM,400x300,517545.0000
Unrolled,Gamma,ASM,400x300,508104.0000
Unrolled,Gamma,ASM,400x300,837318.0000
Unrolled,Gamma,ASM,400x300,508640.0000
Unrolled,Gamma,ASM,400x300,503580.0000
Unrolled,Gamma,ASM,400x300,512659.0000
Unrolled,Gamma,ASM,400x300,495089.0000
Unrolled,Gamma,ASM,400x300,533897.0000
Unrolled,Gamma,ASM,400x300,518836.0000
Unrolled,Gamma,ASM,512x256,582092.0000
Unrolled,Gamma,ASM,512x256,572596.0000
Unrolled,Gamma,ASM,512x256,558763.0000
Unrolled,Gamma,ASM,512x256,558486.0000
Unrolled,Gamma,ASM,512x256,573123.0000
Unrolled,Gamma,ASM,512x256,600474.0000
Unrolled,Gamma,ASM,512x256,571194.0000
Unrolled,Gamma,ASM,512x256,560959.0000
Unrolled,Gamma,ASM,512x256,548934.0000
Unrolled,Gamma,ASM,512x256,565201.0000
Unrolled,Gamma,ASM,512x256,615737.0000
Unrolled,Gamma,ASM,512x256,564282.0000
Unrolled,Gamma,ASM,512x256,556632.0000
Unrolled,Gamma,ASM,512x256,956451.0000
Unrolled,Gamma,ASM,512x256,592990.0000
Unrolled,Gamma,ASM,512x256,566654.0000
Unrolled,Gamma,ASM,512x256,560798.0000
Unrolled,Gamma,ASM,512x256,581853.0000
Unrolled,Gamma,ASM,512x256,557862.0000
Unrolled,Gamma,ASM,512x256,566823.0000
Unrolled,Gamma,ASM,512x256,563713.0000
Unrolled,Gamma,ASM,512x256,570602.0000
Unrolled,Gamma,ASM,512x256,559809.0000
Unrolled,Gamma,ASM,512x256,561151.0000
Unrolled,Gamma,ASM,512x256,565011.0000
Unrolled,Gamma,ASM,512x256,553416.0000
Unrolled,Gamma,ASM,512x256,551280.0000
Unrolled,Gamma,ASM,512x256,788890.0000
Unrolled,Gamma,ASM,512x256,555595.0000
Unrolled,Gamma,ASM,512x256,539059.0000
Unrolled,Gamma,ASM,800x600,2239268.0000
Unrolled,Gamma,ASM,800x600,2206420.0000
Unrolled,Gamma,ASM,800x600,2074691.0000
Unrolled,Gamma,ASM,800x600,2147825.0000
Unrolled,Gamma,ASM,800x600,2132662.0000
Unrolled,Gamma,ASM,800x600,2130872.0000
Unrolled,Gamma,ASM,800x600,2135932.0000
Unrolled,Gamma,ASM,800x600,2128609.0000
Unrolled,Gamma,ASM,800x600,2131432.0000
Unrolled,Gamma,ASM,800x600,2144738.0000
Unrolled,Gamma,ASM,800x600,2138854.0000
Unrolled,Gamma,ASM,800x600,3224226.0000
Unrolled,Gamma,ASM,800x600,2150203.0000
Unrolled,Gamma,ASM,800x600,2153495.0000
Unrolled,Gamma,ASM,800x600,2119190.0000
Unrolled,Gamma,ASM,800x600,2106586.0000
Unrolled,Gamma,ASM,800x600,2094656.0000
Unrolled,Gamma,ASM,800x600,2138059.0000
Unrolled,Gamma,ASM,800x600,2151545.0000
Unrolled,Gamma,ASM,800x600,2140447.0000
Unrolled,Gamma,ASM,800x600,2134205.0000
Unrolled,Gamma,ASM,800x600,2158662.0000
Unrolled,Gamma,ASM,800x600,2161254.0000
Unrolled,Gamma,ASM,800x600,2174104.0000
Unrolled,Gamma,ASM,800x600,2137478.0000
Unrolled,Gamma,ASM,800x600,2065704.0000
Unrolled,Gamma,ASM,800x600,2145773.0000
Unrolled,Gamma,ASM,800x600,2078477.0000
Unrolled,Gamma,ASM,800x600,2132406.0000
Unrolled,Gamma,ASM,800x600,2137466.0000
Unrolled,Gamma,ASM,1600x1200,8359447.0000
Unrolled,Gamma,ASM,1600x1200,8571792.0000
Unrolled,Gamma,ASM,1600x1200,8971761.0000
Unrolled,Gamma,ASM,1600x1200,8568269.0000
Unrolled,Gamma,ASM,1600x1200,8558586.0000
Unrolled,Gamma,ASM,1600x1200,8672219.0000
Unrolled,Gamma,ASM,1600x1200,8712874.0000
Unrolled,Gamma,ASM,1600x1200,9332273.0000
Unrolled,Gamma,ASM,1600x1200,8409176.0000
Unrolled,Gamma,ASM,1600x1200,8598333.0000
Unrolled,Gamma,ASM,1600x1200,8353607.0000
Unrolled,Gamma,ASM,1600x1200,8780407.0000
Unrolled,Gamma,ASM,1600x1200,8670415.0000
Unrolled,Gamma,ASM,1600x1200,8592848.0000
Unrolled,Gamma,ASM,1600x1200,15166244.0000
Unrolled,Gamma,ASM,1600x1200,8574050.0000
Unrolled,Gamma,ASM,1600x1200,8573383.0000
Unrolled,Gamma,ASM,1600x1200,8352601.0000
Unrolled,Gamma,ASM,1600x1200,8595002.0000
Unrolled,Gamma,ASM,1600x1200,8847923.0000
Unrolled,Gamma,ASM,1600x1200,8576969.0000
Unrolled,Gamma,ASM,1600x1200,8591564.0000
Unrolled,Gamma,ASM,1600x1200,8576298.0000
Unrolled,Gamma,ASM,1600x1200,8563076.0000
Unrolled,Gamma,ASM,1600x1200,8589710.0000
Unrolled,Gamma,ASM,1600x1200,8554470.0000
Unrolled,Gamma,ASM,1600x1200,8563738.0000
Unrolled,Gamma,ASM,1600x1200,8612667.0000
Unrolled,Gamma,ASM,1600x1200,8892436.0000
Unrolled,Gamma,ASM,1600x1200,8600275.0000
